heatid,valc,valsi,valmn,valp,vals,valcu,valcr,valmo,valni,total_o2_lance,total_gas_lance,total_injected_carbon,total_energy,total_duration,total_charged_amount,added_mat_140107,added_mat_202007,added_mat_202008,added_mat_202039,added_mat_202063,added_mat_203068,added_mat_203085,added_mat_205069,added_mat_360258,added_mat_705043,fecha_inicio,fecha_fin,target_valc,target_valmn,target_valsi,target_valp,target_vals
6F0759,0.1074,0.1862,0.5029,0.0063,0.0074,0.2059,0.4333,0.0196,0.1318,4517.0,531.0,1369.0,448.7416666666667,34.18333333333333,3653.0,0.0,681.0,233.0,464.0,0.0,0.0,0.0,180.0,818.0,0.0,2016-02-02 18:11:00,2016-02-03 11:37:00,0.0534,0.0827,0.0239,0.0051,0.0183
6F0760,0.0858,0.1595,0.4621,0.005,0.0069,0.2022,0.3832,0.0158,0.1336,4501.0,584.0,1588.0,483.8625,33.16666666666667,2613.0,0.0,684.0,236.0,460.0,0.0,0.0,0.0,160.0,816.0,0.0,2016-02-02 19:03:00,2016-02-02 19:15:00,0.0417,0.0781,0.0175,0.005,0.015
6F0761,0.1012,0.2225,0.5494,0.0048,0.006,0.2123,0.4471,0.0164,0.1444,3978.0,536.0,1294.0,417.9791666666667,29.0,2607.0,0.0,680.0,236.0,464.0,0.0,0.0,0.0,160.0,816.0,0.0,2016-02-02 19:49:00,2016-02-02 19:53:00,0.0454,0.0786,0.0164,0.0042,0.012
6F0763,0.1139,0.2367,0.5452,0.0048,0.0033,0.2045,0.455,0.0203,0.1313,4087.0,703.0,1245.0,575.7145833333333,30.366666666666667,2667.0,0.0,681.0,234.0,462.0,0.0,0.0,0.0,280.0,817.0,0.0,2016-02-02 21:22:00,2016-02-02 21:56:00,0.0667,0.0844,0.021,0.004,0.0156
6F0773,0.1855,0.2603,0.4176,0.0051,0.0094,0.1844,0.0768,0.0141,0.1157,3755.0,680.0,720.0,646.7229166666667,33.03333333333333,2599.0,0.0,484.0,0.0,0.0,407.0,0.0,30.0,60.0,518.0,0.0,2016-02-03 06:07:00,2016-02-03 13:54:00,0.0908,0.1037,0.0236,0.0045,0.0226
6F0775,0.1765,0.1768,0.4115,0.0048,0.0131,0.1644,0.0588,0.0117,0.1252,3835.0,690.0,840.0,718.8625,32.53333333333333,1572.0,0.0,481.0,0.0,0.0,355.0,0.0,40.0,80.0,516.0,0.0,2016-02-03 07:40:00,2016-02-03 13:53:00,0.0527,0.0788,0.0157,0.0045,0.0176
6F0776,0.1655,0.1673,0.3641,0.0049,0.0145,0.1747,0.0606,0.012,0.122,3880.0,621.0,766.0,692.4958333333334,31.800000000000004,1542.0,0.0,481.0,0.0,0.0,356.0,0.0,30.0,60.0,515.0,0.0,2016-02-03 08:28:00,2016-02-03 13:53:00,0.0598,0.0804,0.0163,0.0039,0.0199
6F0785,0.1193,0.1315,0.4089,0.0106,0.0128,0.2023,0.7749,0.1345,0.1517,4979.0,1165.0,853.0,693.78125,34.016666666666666,3762.0,0.0,629.0,240.0,714.0,0.0,0.0,0.0,200.0,515.0,0.0,2016-02-03 17:09:00,2016-02-04 11:06:00,0.0472,0.0626,0.0167,0.0069,0.0285
6F0786,0.1295,0.1736,0.4427,0.007,0.0184,0.1996,0.8165,0.1468,0.1466,3978.0,692.0,1016.0,661.6187500000001,30.683333333333334,3721.0,0.0,631.0,235.0,713.0,0.0,0.0,0.0,200.0,514.0,0.0,2016-02-03 17:57:00,2016-02-03 20:11:00,0.0425,0.0597,0.0141,0.006,0.0311
6F0787,0.1323,0.2003,0.4589,0.0071,0.0084,0.1698,0.816,0.1552,0.1184,3939.0,614.0,1322.0,711.0937500000001,30.883333333333336,3514.0,0.0,632.0,237.0,714.0,0.0,0.0,0.0,200.0,514.0,0.0,2016-02-03 18:43:00,2016-02-04 11:36:00,0.0528,0.077,0.0156,0.0066,0.0314
6F0788,0.1299,0.2143,0.4774,0.0079,0.0096,0.1864,0.8627,0.1067,0.1239,4760.0,969.0,1466.0,309.13541666666663,31.53333333333333,2482.0,0.0,635.0,239.0,706.0,0.0,0.0,0.0,200.0,514.0,0.0,2016-02-03 19:54:00,2016-02-04 09:58:00,0.0713,0.066,0.0175,0.0071,0.0329
6F0789,0.1324,0.1989,0.4505,0.0068,0.0132,0.1736,0.7877,0.1089,0.1252,3694.0,646.0,1364.0,546.98125,34.38333333333333,2885.0,0.0,628.0,237.0,708.0,0.0,0.0,0.0,200.0,516.0,0.0,2016-02-03 20:44:00,2016-02-03 20:57:00,0.0838,0.0825,0.0212,0.0066,0.0299
6F0790,0.1293,0.1735,0.4507,0.0066,0.0124,0.1704,0.8146,0.1199,0.1311,3789.0,615.0,1296.0,736.1083333333335,34.53333333333333,2895.0,0.0,629.0,239.0,714.0,0.0,0.0,0.0,200.0,514.0,0.0,2016-02-03 21:33:00,2016-02-03 21:37:00,0.0715,0.0638,0.0155,0.0057,0.0307
6F0791,0.1339,0.2009,0.4658,0.0065,0.0145,0.179,0.8331,0.1224,0.1532,4040.0,753.0,1074.0,619.49375,33.68333333333333,2894.0,0.0,635.0,237.0,710.0,0.0,0.0,0.0,200.0,513.0,0.0,2016-02-03 22:24:00,2016-02-03 23:00:00,0.08,0.0835,0.0181,0.0067,0.0294
6F0792,0.1295,0.2122,0.4533,0.0062,0.0197,0.1843,0.8535,0.14,0.1563,4264.0,712.0,1613.0,509.75833333333327,33.86666666666667,2893.0,0.0,633.0,234.0,713.0,0.0,0.0,0.0,200.0,513.0,0.0,2016-02-03 23:23:00,2016-02-04 00:37:00,0.0524,0.0679,0.0159,0.0063,0.0308
6F0795,0.0787,0.2246,0.4525,0.0054,0.0131,0.1677,1.837,0.0651,0.1553,3953.0,625.0,1328.0,285.84375000000006,24.866666666666667,4584.0,0.0,633.0,236.0,0.0,0.0,0.0,0.0,200.0,516.0,0.0,2016-02-04 02:22:00,2016-02-04 02:26:00,0.0491,0.0744,0.0172,0.0049,0.0238
6F0815,0.1313,0.2152,0.4853,0.0054,0.0156,0.1985,0.4942,0.0145,0.1422,4410.0,633.0,1066.0,750.0395833333334,33.18333333333333,2555.0,0.0,633.0,189.0,717.0,0.0,0.0,0.0,200.0,816.0,0.0,2016-02-04 20:24:00,2016-02-04 20:32:00,0.0682,0.0922,0.0203,0.0044,0.0249
6F0860,0.1211,0.2726,0.5412,0.0052,0.0108,0.1776,0.477,0.017,0.1316,4086.0,668.0,1421.0,794.4125,35.7,2671.0,0.0,680.0,239.0,460.0,0.0,0.0,0.0,280.0,814.0,0.0,2016-02-06 13:40:00,2016-02-06 13:46:00,0.0516,0.0662,0.017,0.005,0.0213
6F0861,0.1124,0.2197,0.4754,0.0043,0.0123,0.1826,0.4422,0.0202,0.1375,4297.0,745.0,1192.0,813.7645833333332,35.85,2681.0,0.0,682.0,239.0,463.0,0.0,0.0,0.0,280.0,815.0,0.0,2016-02-06 14:40:00,2016-02-06 14:46:00,0.0658,0.0729,0.0158,0.0034,0.0223
6F0862,0.1052,0.1765,0.4481,0.0051,0.0066,0.1844,0.4264,0.0218,0.146,4405.0,700.0,1824.0,839.8895833333333,35.03333333333333,4670.0,0.0,1678.0,238.0,461.0,0.0,0.0,0.0,280.0,815.0,0.0,2016-02-06 14:51:00,2016-02-07 11:32:00,0.0748,0.0636,0.0183,0.0052,0.0286
6F0863,0.1691,0.1435,0.3547,0.0058,0.0191,0.2101,0.1027,0.0199,0.141,4124.0,718.0,1457.0,765.2270833333334,36.38333333333333,1548.0,0.0,550.0,0.0,0.0,405.0,0.0,0.0,0.0,515.0,0.0,2016-02-06 16:20:00,2016-02-06 16:20:00,0.0631,0.065,0.0162,0.0051,0.0292
6F0864,0.1054,0.2558,0.4897,0.0052,0.009,0.2072,0.4517,0.018,0.1436,4147.0,713.0,1200.0,675.75625,33.88333333333333,2678.0,0.0,683.0,237.0,461.0,0.0,0.0,0.0,280.0,815.0,0.0,2016-02-06 17:14:00,2016-02-06 17:23:00,0.0631,0.065,0.0162,0.0051,0.0292
6F0868,0.1809,0.1892,0.3537,0.0053,0.0181,0.1981,0.0749,0.0126,0.1136,3598.0,642.0,512.0,808.4979166666667,33.2,2363.0,0.0,1499.0,0.0,0.0,354.0,0.0,0.0,0.0,510.0,0.0,2016-02-06 20:55:00,2016-02-07 11:31:00,0.0764,0.0663,0.0154,0.0046,0.0273
6F0869,0.1627,0.203,0.3861,0.0052,0.0179,0.1875,0.1037,0.0243,0.1304,3900.0,649.0,1199.0,717.7729166666667,34.36666666666667,1460.0,0.0,501.0,0.0,0.0,307.0,0.0,20.0,120.0,512.0,0.0,2016-02-06 21:41:00,2016-02-06 22:15:00,0.0516,0.0709,0.0168,0.0052,0.0274
6F0873,0.109,0.2127,0.505,0.0048,0.0156,0.1797,0.4238,0.02,0.146,3795.0,724.0,699.0,673.8541666666666,31.53333333333333,2522.0,0.0,631.0,183.0,315.0,0.0,0.0,0.0,280.0,812.0,0.0,2016-02-07 00:51:00,2016-02-07 01:07:00,0.0648,0.0822,0.0163,0.0036,0.0203
6F0876,0.1077,0.1686,0.507,0.005,0.0108,0.1657,0.4118,0.0133,0.1105,4071.0,831.0,1115.0,558.7125,31.866666666666667,2244.0,0.0,633.0,184.0,314.0,0.0,0.0,0.0,0.0,814.0,0.0,2016-02-07 04:35:00,2016-02-07 04:35:00,0.0536,0.0772,0.015,0.0038,0.0223
6F0877,0.0892,0.2002,0.4709,0.0044,0.0114,0.1758,0.4069,0.014,0.1166,4143.0,711.0,889.0,740.8791666666667,32.516666666666666,2229.0,0.0,626.0,184.0,308.0,0.0,0.0,0.0,0.0,812.0,0.0,2016-02-07 05:30:00,2016-02-07 05:30:00,0.061,0.0875,0.0158,0.0036,0.019
6F0878,0.0789,0.1632,0.4723,0.005,0.0124,0.1821,0.3881,0.0142,0.1235,3923.0,654.0,1145.0,624.56875,31.516666666666666,3239.0,0.0,633.0,184.0,307.0,0.0,1000.0,0.0,0.0,814.0,0.0,2016-02-07 06:15:00,2016-02-07 14:50:00,0.0497,0.0796,0.0159,0.0042,0.0198
6F0910,0.1258,0.2231,0.453,0.004,0.0076,0.186,0.3893,0.0159,0.1293,4267.0,641.0,1196.0,436.9833333333333,33.2,2531.0,0.0,634.0,187.0,659.0,0.0,0.0,0.0,240.0,811.0,0.0,2016-02-08 13:37:00,2016-02-08 13:42:00,0.0849,0.083,0.0193,0.0039,0.0136
6F0912,0.1025,0.3902,1.2083,0.0062,0.0101,0.1546,0.064,0.0114,0.0956,4672.0,985.0,1215.0,446.6333333333333,32.03333333333333,3950.0,0.0,2034.0,234.0,0.0,0.0,0.0,20.0,150.0,512.0,0.0,2016-02-08 14:47:00,2016-02-08 15:35:00,0.0616,0.093,0.0162,0.0041,0.0165
6F1019,0.1107,0.2065,0.4757,0.0063,0.0075,0.1701,0.4033,0.0116,0.1123,4683.0,641.0,940.0,688.3145833333334,33.53333333333334,5958.0,0.0,632.0,190.0,611.0,0.0,0.0,0.0,120.0,4316.0,0.0,2016-02-12 20:25:00,2016-02-13 01:41:00,0.1205,0.1137,0.0188,0.0075,0.0314
6F1021,0.1115,0.1774,0.4445,0.0046,0.0054,0.1987,0.455,0.0167,0.1344,4565.0,618.0,889.0,672.80625,31.366666666666667,6246.0,0.0,628.0,187.0,608.0,0.0,0.0,0.0,320.0,4316.0,0.0,2016-02-12 22:12:00,2016-02-13 11:09:00,0.0391,0.0562,0.0148,0.0038,0.0193
6F1022,0.1122,0.1743,0.4448,0.0045,0.0134,0.1925,0.4563,0.014,0.127,4490.0,747.0,941.0,479.12916666666666,32.016666666666666,2550.0,0.0,628.0,189.0,613.0,0.0,0.0,0.0,120.0,816.0,0.0,2016-02-12 23:05:00,2016-02-13 01:40:00,0.0484,0.0659,0.0154,0.0045,0.0185
6F1023,0.1094,0.1719,0.4245,0.0046,0.0099,0.1802,0.4178,0.0121,0.1181,4228.0,562.0,794.0,746.0624999999999,33.68333333333334,2749.0,0.0,626.0,190.0,608.0,0.0,0.0,0.0,320.0,816.0,0.0,2016-02-13 00:38:00,2016-02-13 11:09:00,0.0544,0.0708,0.0164,0.0041,0.0177
6F1024,0.1039,0.1349,0.4097,0.0046,0.0132,0.181,0.4131,0.0162,0.1324,4488.0,565.0,873.0,692.6125,33.36666666666667,2746.0,0.0,626.0,188.0,614.0,0.0,0.0,0.0,320.0,814.0,0.0,2016-02-13 01:30:00,2016-02-13 11:09:00,0.0509,0.0612,0.016,0.0045,0.0192
6F1122,0.1103,0.23,0.4404,0.0054,0.0086,0.2251,0.4528,0.0152,0.141,4397.0,624.0,743.0,675.85625,32.36666666666667,5942.0,0.0,584.0,235.0,607.0,0.0,0.0,0.0,200.0,4215.0,0.0,2016-02-16 21:26:00,2016-02-16 22:18:00,0.0578,0.0683,0.0163,0.0051,0.0234
6F1164,0.0527,0.3155,0.4781,0.0055,0.0128,0.1293,0.8175,0.1557,0.1125,4857.0,976.0,1913.0,242.0604166666667,37.03333333333333,2742.0,0.0,626.0,378.0,0.0,0.0,0.0,0.0,125.0,513.0,0.0,2016-02-19 02:46:00,2016-02-19 02:59:00,0.0845,0.0907,0.0143,0.0042,0.0145
6F1167,0.0887,0.2161,0.4603,0.0053,0.015,0.2063,0.401,0.0133,0.1206,3994.0,776.0,1120.0,382.2625,20.349999999999998,5422.0,0.0,622.0,176.0,312.0,0.0,0.0,0.0,200.0,3811.0,0.0,2016-02-19 05:24:00,2016-02-19 05:39:00,0.0456,0.092,0.022,0.0051,0.0238
6F1169,0.098,0.1998,0.4719,0.0084,0.0167,0.1828,0.4032,0.0187,0.114,4126.0,1131.0,865.0,282.78125,31.7,2224.0,0.0,628.0,178.0,307.0,0.0,0.0,0.0,0.0,812.0,0.0,2016-02-19 07:17:00,2016-02-19 07:17:00,0.0577,0.0857,0.0156,0.0083,0.0274
6F1170,0.0865,0.1854,0.4813,0.0061,0.0096,0.183,0.4316,0.0186,0.119,4038.0,654.0,554.0,690.9770833333334,34.833333333333336,2224.0,0.0,628.0,176.0,309.0,0.0,0.0,0.0,0.0,812.0,0.0,2016-02-19 08:21:00,2016-02-19 08:21:00,0.0445,0.0666,0.0167,0.0062,0.0152
6F1172,0.1067,0.2159,0.4693,0.0071,0.0148,0.2136,0.4368,0.0174,0.1464,4264.0,620.0,636.0,632.0625,33.0,2473.0,0.0,623.0,178.0,514.0,0.0,0.0,0.0,200.0,809.0,0.0,2016-02-19 10:15:00,2016-02-19 19:24:00,0.0519,0.0585,0.0166,0.0065,0.0272
6F1311,0.1042,0.0668,0.3985,0.0064,0.0324,0.2017,0.6865,0.0943,0.1361,4636.0,777.0,1293.0,555.5104166666667,36.36666666666667,3407.0,0.0,532.0,0.0,611.0,0.0,1000.0,0.0,150.0,511.0,0.0,2016-02-25 10:18:00,2016-02-25 12:59:00,0.0568,0.0801,0.0204,0.0058,0.037
6F1314,0.1213,0.1288,0.623,0.0097,0.0277,0.1875,0.8286,0.1063,0.1364,3513.0,708.0,755.0,530.2125,31.349999999999998,3944.0,0.0,728.0,232.0,713.0,0.0,1000.0,0.0,80.0,512.0,0.0,2016-02-25 12:51:00,2016-02-26 11:13:00,0.041,0.0789,0.0164,0.006,0.0338
6F1315,0.1269,0.1905,0.5026,0.0084,0.0263,0.1808,0.7779,0.0905,0.1214,3872.0,953.0,722.0,412.5104166666667,31.683333333333334,3841.0,0.0,629.0,230.0,706.0,0.0,1000.0,0.0,80.0,512.0,0.0,2016-02-25 14:07:00,2016-02-26 11:13:00,0.039,0.0669,0.0156,0.0064,0.0307
6F1316,0.1052,0.2233,0.4968,0.0078,0.0281,0.1733,0.7886,0.0943,0.1219,3861.0,758.0,1085.0,545.6937499999999,34.983333333333334,3851.0,0.0,633.0,232.0,711.0,0.0,1000.0,0.0,160.0,512.0,0.0,2016-02-25 14:56:00,2016-02-26 11:12:00,0.0504,0.0711,0.015,0.0063,0.0378
6F1317,0.1067,0.148,0.4718,0.0062,0.0235,0.1672,0.7677,0.0775,0.124,3736.0,852.0,1141.0,398.24583333333334,32.03333333333333,3851.0,0.0,629.0,230.0,717.0,0.0,1000.0,0.0,160.0,512.0,0.0,2016-02-25 15:47:00,2016-02-26 11:12:00,0.043,0.09,0.0149,0.0046,0.0238
6F1322,0.1445,0.1543,0.4151,0.0078,0.0243,0.1768,0.0715,0.0137,0.1316,4801.0,1045.0,1357.0,280.8208333333333,36.75,-4521.0,0.0,500.0,0.0,0.0,450.0,1000.0,0.0,60.0,511.0,0.0,2016-02-25 22:46:00,2016-02-26 17:33:00,0.0305,0.06,0.0165,0.0065,0.0278
6F1431,0.1235,0.2268,0.4907,0.0066,0.0186,0.2027,0.8288,0.0393,0.1531,4505.0,556.0,1062.0,276.9458333333333,24.533333333333335,3387.0,0.0,632.0,229.0,714.0,0.0,500.0,0.0,200.0,512.0,0.0,2016-03-01 03:57:00,2016-03-01 13:37:00,0.0438,0.0533,0.0153,0.0057,0.0249
6F1434,0.1344,0.1956,0.521,0.0076,0.0287,0.2082,0.899,0.0372,0.1238,4127.0,795.0,1238.0,359.5145833333333,32.68333333333333,3178.0,0.0,739.0,227.0,1004.0,0.0,0.0,0.0,240.0,512.0,0.0,2016-03-01 06:37:00,2016-03-01 06:45:00,0.0408,0.0598,0.015,0.0057,0.0307
6F1465,0.0685,0.2701,1.0054,0.0086,0.0247,0.1637,0.0547,0.0134,0.1086,4547.0,588.0,864.0,648.6833333333334,33.2,3072.0,0.0,1930.0,380.0,0.0,0.0,0.0,0.0,250.0,512.0,0.0,2016-03-02 10:43:00,2016-03-02 14:00:00,0.0505,0.0613,0.016,0.0064,0.0254
6F1503,0.0882,0.1718,0.5309,0.0064,0.0079,0.1903,0.453,0.0138,0.1271,4412.0,595.0,564.0,550.9625000000001,31.200000000000003,2590.0,0.0,679.0,178.0,412.0,0.0,0.0,0.0,200.0,811.0,0.0,2016-03-03 21:20:00,2016-03-03 21:24:00,0.051,0.0673,0.0165,0.0051,0.0256
6F1506,0.0889,0.1083,0.4556,0.0062,0.0158,0.2027,0.4176,0.0193,0.1807,4670.0,599.0,855.0,571.6395833333333,33.03333333333333,2581.0,0.0,678.0,183.0,709.0,0.0,0.0,0.0,200.0,811.0,0.0,2016-03-04 00:05:00,2016-03-04 01:10:00,0.0602,0.061,0.0168,0.0058,0.0276
6F1507,0.084,0.049,0.3083,0.0071,0.0225,0.1877,0.3989,0.0136,0.1329,4915.0,539.0,757.0,695.9,33.21666666666667,2582.0,0.0,681.0,180.0,709.0,0.0,0.0,0.0,200.0,812.0,0.0,2016-03-04 01:01:00,2016-03-04 01:07:00,0.052,0.0567,0.0181,0.0052,0.0245
6F1508,0.1061,0.1496,0.5112,0.0075,0.0177,0.2076,0.4299,0.0133,0.1435,4853.0,575.0,1108.0,685.8354166666667,33.85,2583.0,0.0,681.0,178.0,715.0,0.0,0.0,0.0,200.0,809.0,0.0,2016-03-04 01:55:00,2016-03-04 05:22:00,0.0444,0.0438,0.0162,0.0056,0.0252
6F1510,0.1296,0.1243,0.3696,0.0067,0.022,0.2107,0.0774,0.017,0.153,4948.0,879.0,1011.0,528.9229166666667,34.38333333333333,2467.0,0.0,481.0,0.0,0.0,354.0,1000.0,40.0,80.0,512.0,0.0,2016-03-04 04:11:00,2016-03-04 10:45:00,0.0216,0.0402,0.0145,0.0055,0.024
6F1528,0.1325,0.2418,0.4615,0.0047,0.0094,0.1573,0.3637,0.0526,0.1071,5096.0,545.0,307.0,510.3666666666667,39.516666666666666,3006.0,0.0,626.0,183.0,611.0,0.0,500.0,0.0,275.0,811.0,0.0,2016-03-04 23:35:00,2016-03-05 13:31:00,0.056,0.0579,0.0178,0.0048,0.0198
6F1530,0.1181,0.1957,0.4829,0.0049,0.0095,0.1814,0.4977,0.0146,0.129,3857.0,815.0,1193.0,510.19375,31.866666666666667,4223.0,0.0,1627.0,176.0,612.0,0.0,500.0,0.0,300.0,812.0,0.0,2016-03-05 01:21:00,2016-03-05 13:30:00,0.0533,0.0643,0.0168,0.0046,0.0188
6F1531,0.1246,0.2495,0.5168,0.0049,0.0114,0.1975,0.5048,0.0118,0.1229,3569.0,645.0,1138.0,545.9291666666667,35.38333333333333,4195.0,0.0,1626.0,180.0,608.0,0.0,500.0,0.0,275.0,812.0,0.0,2016-03-05 02:10:00,2016-03-05 13:30:00,0.0583,0.0795,0.0166,0.0047,0.0192
6F1532,0.1095,0.208,0.4755,0.0052,0.0123,0.2029,0.4784,0.0134,0.1309,4275.0,618.0,1559.0,519.4208333333333,36.2,4191.0,0.0,1622.0,179.0,613.0,0.0,500.0,0.0,275.0,811.0,0.0,2016-03-05 03:02:00,2016-03-05 13:30:00,0.0767,0.0712,0.0198,0.0046,0.019
6F1533,0.1192,0.1978,0.4637,0.0053,0.0111,0.1742,0.4422,0.0164,0.1183,3938.0,611.0,1082.0,402.04583333333335,35.86666666666667,4196.0,0.0,1626.0,183.0,610.0,0.0,500.0,0.0,275.0,811.0,0.0,2016-03-05 03:53:00,2016-03-05 13:30:00,0.0493,0.0784,0.016,0.0051,0.0218
6F1534,0.1119,0.2145,0.4731,0.0053,0.0161,0.1772,0.4657,0.0148,0.1221,3789.0,692.0,1297.0,412.875,35.56666666666667,4700.0,0.0,2123.0,185.0,614.0,0.0,500.0,0.0,275.0,808.0,0.0,2016-03-05 04:42:00,2016-03-05 13:30:00,0.0551,0.0736,0.0198,0.0057,0.0269
6F1535,0.1087,0.2102,0.4885,0.0048,0.0109,0.1724,0.4855,0.0136,0.1098,4556.0,1191.0,1332.0,239.61458333333331,26.2,4704.0,0.0,2127.0,180.0,618.0,0.0,500.0,0.0,275.0,810.0,0.0,2016-03-05 05:44:00,2016-03-05 13:29:00,0.0515,0.0823,0.0182,0.0047,0.0168
6F1536,0.0756,0.5042,1.2694,0.006,0.0156,0.1749,0.0717,0.0162,0.1427,4496.0,518.0,1227.0,485.10833333333335,35.36666666666667,5209.0,0.0,3524.0,478.0,0.0,0.0,500.0,0.0,110.0,510.0,0.0,2016-03-05 06:34:00,2016-03-05 13:29:00,0.0854,0.1014,0.0195,0.0045,0.0174
6F1544,0.1584,0.2158,0.3757,0.0047,0.0048,0.1711,0.0647,0.0147,0.1293,4365.0,719.0,905.0,530.6916666666666,33.53333333333333,2813.0,0.0,1467.0,0.0,0.0,404.0,0.0,0.0,60.0,787.0,0.0,2016-03-05 15:28:00,2016-03-06 12:28:00,0.0479,0.0649,0.0153,0.0053,0.0223
6F1545,0.1844,0.2007,0.3905,0.0052,0.0048,0.1733,0.0663,0.017,0.147,3933.0,719.0,930.0,465.9020833333333,33.71666666666667,2618.0,0.0,1466.0,0.0,0.0,403.0,0.0,0.0,148.0,508.0,0.0,2016-03-05 16:24:00,2016-03-06 12:29:00,0.0615,0.0513,0.0165,0.0054,0.0224
6F1546,0.1581,0.2343,0.4416,0.0044,0.0059,0.1738,0.0725,0.017,0.1339,3630.0,632.0,864.0,691.2354166666667,33.03333333333333,2680.0,0.0,1528.0,0.0,0.0,403.0,0.0,0.0,153.0,507.0,0.0,2016-03-05 17:09:00,2016-03-06 12:29:00,0.0393,0.0739,0.016,0.0046,0.0179
6F1547,0.1481,0.1634,0.379,0.0052,0.0102,0.1734,0.066,0.0235,0.1402,4427.0,657.0,1656.0,483.08124999999995,35.03333333333333,2661.0,0.0,1528.0,0.0,0.0,404.0,0.0,0.0,148.0,509.0,0.0,2016-03-05 18:04:00,2016-03-06 12:30:00,0.0431,0.0603,0.0167,0.0049,0.0176
6F1548,0.141,0.1817,0.391,0.0053,0.0093,0.1733,0.0818,0.0261,0.1398,3967.0,594.0,1231.0,444.04583333333335,34.88333333333333,2621.0,0.0,1522.0,0.0,0.0,403.0,0.0,0.0,193.0,503.0,0.0,2016-03-05 18:58:00,2016-03-06 12:30:00,0.044,0.0574,0.017,0.0055,0.0183
6F1549,0.1357,0.143,0.5006,0.0063,0.0065,0.1816,0.1111,0.0256,0.1144,2638.0,407.0,914.0,561.7729166666667,21.03333333333333,2439.0,0.0,1530.0,0.0,0.0,401.0,0.0,0.0,0.0,508.0,0.0,2016-03-05 19:32:00,2016-03-06 12:30:00,0.038,0.0653,0.0197,0.0046,0.0178
6F1550,0.1776,0.198,0.4338,0.0057,0.0152,0.2639,0.0948,0.0221,0.1971,4152.0,802.0,1460.0,595.4645833333333,37.233333333333334,2528.0,0.0,1528.0,0.0,0.0,353.0,0.0,60.0,80.0,507.0,0.0,2016-03-05 20:42:00,2016-03-06 12:30:00,0.0331,0.053,0.017,0.0049,0.0282
6F1551,0.1684,0.1944,0.4219,0.0051,0.0226,0.1989,0.0784,0.0186,0.125,3861.0,966.0,1052.0,423.25625,31.366666666666667,2525.0,0.0,1524.0,0.0,0.0,351.0,0.0,60.0,80.0,510.0,0.0,2016-03-05 21:35:00,2016-03-06 12:31:00,0.0442,0.0685,0.0167,0.0042,0.0312
6F1552,0.1607,0.1772,0.4271,0.0052,0.0129,0.2088,0.0909,0.0221,0.1663,3965.0,769.0,1057.0,627.4708333333333,37.7,2535.0,0.0,529.0,1000.0,0.0,356.0,0.0,60.0,80.0,510.0,0.0,2016-03-05 22:29:00,2016-03-06 12:34:00,0.0481,0.0844,0.0155,0.0052,0.0217
6F1553,0.1751,0.1949,0.4299,0.005,0.0142,0.1873,0.0993,0.0246,0.207,3811.0,698.0,1298.0,545.5604166666667,34.71666666666667,3536.0,0.0,1532.0,1000.0,0.0,354.0,0.0,60.0,80.0,510.0,0.0,2016-03-05 23:24:00,2016-03-06 12:34:00,0.0538,0.0832,0.0164,0.0044,0.02
6F1554,0.1779,0.2092,0.4618,0.0051,0.0099,0.181,0.0786,0.0155,0.1272,3927.0,874.0,1020.0,454.11458333333337,35.03333333333334,3528.0,0.0,1525.0,1000.0,0.0,352.0,0.0,60.0,80.0,511.0,0.0,2016-03-05 23:31:00,2016-03-06 12:34:00,0.0467,0.0973,0.0152,0.0047,0.0206
6F1559,0.1254,0.2265,0.5193,0.0075,0.0204,0.2035,0.7773,0.0169,0.1432,4184.0,981.0,989.0,459.4666666666667,34.35,3765.0,0.0,630.0,232.0,611.0,0.0,1000.0,0.0,80.0,609.0,0.0,2016-03-06 04:31:00,2016-03-06 12:35:00,0.0436,0.0683,0.0177,0.0066,0.0265
6F1561,0.1304,0.2218,0.501,0.007,0.0093,0.1984,0.7482,0.022,0.1902,3745.0,708.0,998.0,531.2291666666666,34.36666666666667,3824.0,0.0,624.0,231.0,621.0,0.0,1000.0,0.0,140.0,610.0,0.0,2016-03-06 05:32:00,2016-03-06 12:36:00,0.0561,0.0699,0.0188,0.006,0.0237
6F1562,0.1141,0.2342,0.528,0.0073,0.0045,0.1892,0.7874,0.1218,0.1262,3902.0,776.0,1120.0,595.84375,35.88333333333333,3772.0,0.0,628.0,232.0,618.0,0.0,1000.0,0.0,80.0,612.0,0.0,2016-03-06 07:05:00,2016-03-06 12:37:00,0.0306,0.0706,0.0155,0.0064,0.0215
6F1598,0.1574,0.155,0.494,0.0056,0.0202,0.2011,0.0787,0.0143,0.1237,3001.0,391.0,714.0,241.55208333333334,22.7,210.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2016-03-07 16:13:00,2016-03-07 16:39:00,0.0632,0.0757,0.0177,0.0041,0.0183
6F1600,0.1621,0.298,0.3892,0.0053,0.0192,0.2016,0.0555,0.015,0.1236,4099.0,879.0,1013.0,221.51458333333332,29.53333333333333,1669.0,0.0,481.0,380.0,0.0,0.0,217.0,0.0,80.0,511.0,0.0,2016-03-07 18:15:00,2016-03-07 18:33:00,0.0469,0.0607,0.0162,0.0049,0.0234
